Epoch,loss,accuracy,val_loss,val_accuracy
0,2.5435032844543457,0.791304349899292,2.9412946701049805,0.7400000095367432
1,2.33366060256958,0.7565217614173889,2.9163296222686768,0.7400000095367432
2,1.8549273014068604,0.7652173638343811,2.6656289100646973,0.7400000095367432
3,1.4978729486465454,0.8173912763595581,2.6445882320404053,0.7200000286102295
4,1.488200068473816,0.843478262424469,2.6390678882598877,0.699999988079071
5,1.8868358135223389,0.8086956739425659,2.6294052600860596,0.699999988079071
6,1.5226236581802368,0.852173924446106,2.6218090057373047,0.7200000286102295
7,1.066534161567688,0.8173912763595581,2.8691298961639404,0.7200000286102295
8,2.4108285903930664,0.7565217614173889,2.8741774559020996,0.7599999904632568
9,1.595515489578247,0.852173924446106,2.8782896995544434,0.7400000095367432
10,1.7758817672729492,0.8173912763595581,2.868901252746582,0.7400000095367432
11,1.130974292755127,0.843478262424469,2.8614449501037598,0.7400000095367432
12,1.619083285331726,0.8086956739425659,2.8532299995422363,0.7599999904632568
13,1.0523723363876343,0.8782608509063721,2.6199285984039307,0.7599999904632568
14,1.716210126876831,0.782608687877655,2.6049513816833496,0.7400000095367432
15,1.7036644220352173,0.8608695864677429,2.3947577476501465,0.7400000095367432
16,1.0663868188858032,0.895652174949646,2.6417953968048096,0.7400000095367432
17,1.6291611194610596,0.8260869383811951,2.6529245376586914,0.7400000095367432
18,1.5544073581695557,0.852173924446106,2.650540828704834,0.7400000095367432
19,1.3282783031463623,0.8608695864677429,2.6542551517486572,0.7400000095367432
