Epoch,loss,accuracy,val_loss,val_accuracy
0,0.21249479055404663,0.947826087474823,1.646827220916748,0.8399999737739563
1,0.34281080961227417,0.95652174949646,1.6507312059402466,0.8399999737739563
2,0.23594626784324646,0.95652174949646,1.426035761833191,0.8199999928474426
3,0.4999624490737915,0.939130425453186,1.6338499784469604,0.8199999928474426
4,0.16967841982841492,0.9739130139350891,1.6274938583374023,0.8199999928474426
5,0.3401694893836975,0.95652174949646,1.6240861415863037,0.8600000143051147
6,0.19006088376045227,0.9739130139350891,1.623512864112854,0.8600000143051147
7,0.34574371576309204,0.95652174949646,1.6233516931533813,0.8600000143051147
8,0.203769713640213,0.95652174949646,1.6283307075500488,0.8399999737739563
9,0.3201107978820801,0.95652174949646,1.3932441473007202,0.8399999737739563
10,0.1745694875717163,0.9739130139350891,1.3835999965667725,0.8399999737739563
11,0.17942370474338531,0.9739130139350891,1.3861117362976074,0.8399999737739563
12,0.17724676430225372,0.9826086759567261,1.3960354328155518,0.8399999737739563
13,0.22448278963565826,0.9652174115180969,1.3959335088729858,0.8399999737739563
14,0.28649258613586426,0.9826086759567261,1.3864617347717285,0.8399999737739563
15,0.1043614074587822,0.9739130139350891,1.3809900283813477,0.8399999737739563
16,0.1791306436061859,0.9652174115180969,1.438588261604309,0.8399999737739563
17,0.19598913192749023,0.9652174115180969,1.9050936698913574,0.8600000143051147
18,0.22278210520744324,0.9652174115180969,1.9038183689117432,0.8600000143051147
19,0.17796996235847473,0.9826086759567261,1.9043277502059937,0.8600000143051147
