Epoch,loss,accuracy,val_loss,val_accuracy
0,0.8179209232330322,0.8608695864677429,2.5660955905914307,0.7400000095367432
1,1.3428508043289185,0.834782600402832,2.5570859909057617,0.7799999713897705
2,0.8752333521842957,0.852173924446106,2.263418674468994,0.7799999713897705
3,0.7628412842750549,0.843478262424469,2.2450029850006104,0.7799999713897705
4,0.7055413126945496,0.886956512928009,2.0077273845672607,0.800000011920929
5,1.1763185262680054,0.8695651888847351,1.9814375638961792,0.8199999928474426
6,1.2390025854110718,0.8173912763595581,2.233588218688965,0.8199999928474426
7,0.7657677531242371,0.843478262424469,2.220381736755371,0.8199999928474426
8,1.0187103748321533,0.904347836971283,1.9730185270309448,0.8199999928474426
9,0.7220481634140015,0.8782608509063721,2.2282650470733643,0.8199999928474426
10,0.6691053509712219,0.904347836971283,2.242375612258911,0.800000011920929
11,0.49046799540519714,0.9304347634315491,2.2550458908081055,0.800000011920929
12,0.6414116024971008,0.9130434989929199,2.2317938804626465,0.8199999928474426
13,0.6547709107398987,0.9130434989929199,1.994520664215088,0.8199999928474426
14,0.2315012663602829,0.939130425453186,1.9646556377410889,0.8399999737739563
15,0.5916996002197266,0.8608695864677429,1.9418591260910034,0.8399999737739563
16,0.6363222002983093,0.9130434989929199,1.937658429145813,0.8399999737739563
17,0.10110905021429062,0.947826087474823,1.9433671236038208,0.8399999737739563
18,0.6493185758590698,0.895652174949646,1.960342526435852,0.8199999928474426
19,0.3125746548175812,0.9652174115180969,1.9732263088226318,0.8399999737739563
