Epoch,loss,accuracy,val_loss,val_accuracy
0,4.170015335083008,0.6000000238418579,3.407611131668091,0.6600000262260437
1,3.816102981567383,0.643478274345398,3.318467378616333,0.6800000071525574
2,4.301632881164551,0.643478274345398,3.3077893257141113,0.699999988079071
3,2.9761476516723633,0.7130434513092041,3.2854995727539062,0.699999988079071
4,3.506078004837036,0.6086956262588501,3.023704767227173,0.699999988079071
5,3.4482314586639404,0.6521739363670349,2.9619596004486084,0.699999988079071
6,3.027557134628296,0.7043478488922119,2.7107110023498535,0.699999988079071
7,2.5692062377929688,0.7217391133308411,2.2072763442993164,0.7200000286102295
8,2.0661637783050537,0.7043478488922119,2.7533175945281982,0.699999988079071
9,1.9284347295761108,0.7739130258560181,2.972414016723633,0.699999988079071
10,2.4013545513153076,0.7652173638343811,3.5084638595581055,0.699999988079071
11,2.0278382301330566,0.782608687877655,3.2333710193634033,0.699999988079071
12,2.3719115257263184,0.800000011920929,3.2082831859588623,0.7200000286102295
13,2.054070234298706,0.7652173638343811,2.9556567668914795,0.7200000286102295
14,2.088662624359131,0.7565217614173889,2.9202654361724854,0.7200000286102295
15,1.7319399118423462,0.8173912763595581,2.625861883163452,0.7400000095367432
16,1.3911426067352295,0.843478262424469,2.5890164375305176,0.7400000095367432
17,1.6890584230422974,0.800000011920929,2.5864598751068115,0.7400000095367432
18,1.5572742223739624,0.8260869383811951,2.5888946056365967,0.7400000095367432
19,1.73337984085083,0.843478262424469,2.579469919204712,0.7400000095367432
