Epoch,loss,accuracy,val_loss,val_accuracy
0,0.01709563471376896,0.991304337978363,1.9266444444656372,0.800000011920929
1,0.17429830133914948,0.9739130139350891,1.5008902549743652,0.8199999928474426
2,0.02993548847734928,0.991304337978363,1.6452889442443848,0.8399999737739563
3,0.16246698796749115,0.9826086759567261,1.6580020189285278,0.8399999737739563
4,0.15040849149227142,0.9826086759567261,1.634395956993103,0.8399999737739563
5,0.009133975021541119,1.0,1.616877794265747,0.8600000143051147
6,0.004224950447678566,1.0,1.6099542379379272,0.8600000143051147
7,0.017010489478707314,0.9826086759567261,1.397036075592041,0.8600000143051147
8,0.02285849116742611,0.991304337978363,1.6161776781082153,0.8600000143051147
9,0.02060718834400177,0.991304337978363,1.6286753416061401,0.8600000143051147
10,0.02312634512782097,0.9826086759567261,1.6561318635940552,0.8600000143051147
11,0.023972926661372185,0.991304337978363,1.7063767910003662,0.8399999737739563
12,0.005622337572276592,1.0,1.6524741649627686,0.8399999737739563
13,0.011883375234901905,1.0,1.6302480697631836,0.8399999737739563
14,0.010069944895803928,1.0,1.366243839263916,0.8399999737739563
15,0.026864640414714813,0.991304337978363,1.373085379600525,0.8399999737739563
16,0.04403816536068916,0.9826086759567261,1.674689769744873,0.8199999928474426
17,0.02004127949476242,0.991304337978363,1.730857253074646,0.8199999928474426
18,0.00826383288949728,1.0,1.7071483135223389,0.8199999928474426
19,0.14673790335655212,0.9826086759567261,1.6983768939971924,0.8199999928474426
