Epoch,loss,accuracy,val_loss,val_accuracy
0,4.737837791442871,0.6071428656578064,3.670413017272949,0.6875
1,4.681149005889893,0.6339285969734192,3.6486737728118896,0.7083333134651184
2,4.627045631408691,0.625,3.646291732788086,0.7291666865348816
3,4.685221195220947,0.6160714030265808,3.402726411819458,0.7291666865348816
4,4.111887454986572,0.6875,3.3930470943450928,0.75
5,3.8650155067443848,0.6964285969734192,3.3592565059661865,0.75
6,4.265961170196533,0.6517857313156128,2.8468427658081055,0.75
7,2.691795825958252,0.7321428656578064,2.4505088329315186,0.75
8,3.793116331100464,0.6517857313156128,2.165977716445923,0.7916666865348816
9,3.115156650543213,0.6875,2.096632719039917,0.7916666865348816
10,3.8460605144500732,0.7142857313156128,2.072152614593506,0.8125
11,3.7978689670562744,0.7142857313156128,2.0589849948883057,0.8333333134651184
12,3.058298349380493,0.7589285969734192,2.3020403385162354,0.8541666865348816
13,3.9603488445281982,0.7053571343421936,2.299487829208374,0.8333333134651184
14,3.094696283340454,0.7232142686843872,2.298483371734619,0.8333333134651184
15,2.490692138671875,0.7589285969734192,2.299752950668335,0.8333333134651184
16,2.5134923458099365,0.7589285969734192,2.301152467727661,0.8333333134651184
17,2.7607123851776123,0.7589285969734192,2.3001580238342285,0.8333333134651184
18,2.805830240249634,0.7410714030265808,2.0398857593536377,0.8333333134651184
19,2.2376515865325928,0.7857142686843872,2.0194284915924072,0.8333333134651184
