Epoch,loss,accuracy,val_loss,val_accuracy
0,0.8966743350028992,0.9017857313156128,1.7133315801620483,0.8333333134651184
1,0.8407658338546753,0.9375,1.7220896482467651,0.8333333134651184
2,0.6345882415771484,0.9196428656578064,1.990179181098938,0.8333333134651184
3,0.6028069853782654,0.9464285969734192,1.9846426248550415,0.8333333134651184
4,0.8757592439651489,0.9196428656578064,1.7361358404159546,0.8333333134651184
5,0.7121967077255249,0.9464285969734192,1.7412468194961548,0.8333333134651184
6,1.0383573770523071,0.9017857313156128,1.7188010215759277,0.8541666865348816
7,1.1378782987594604,0.9107142686843872,1.7066558599472046,0.8541666865348816
8,0.8692299127578735,0.9196428656578064,1.698686957359314,0.8541666865348816
9,0.9935557246208191,0.9285714030265808,1.6916180849075317,0.8541666865348816
10,0.31843993067741394,0.9642857313156128,1.4334126710891724,0.8333333134651184
11,0.5913439393043518,0.9375,1.4274321794509888,0.8541666865348816
12,0.5900663137435913,0.9464285969734192,1.448664665222168,0.8541666865348816
13,0.725323498249054,0.9285714030265808,1.6833038330078125,0.8541666865348816
14,0.7687340974807739,0.9285714030265808,1.6900972127914429,0.8541666865348816
15,0.5693677663803101,0.9642857313156128,1.6925382614135742,0.8333333134651184
16,0.8664724230766296,0.9196428656578064,1.6949571371078491,0.8333333134651184
17,0.598291277885437,0.9375,1.701886773109436,0.8333333134651184
18,0.3565039038658142,0.9553571343421936,1.752139925956726,0.8333333134651184
19,0.7371256947517395,0.9196428656578064,1.990363597869873,0.8333333134651184
