Epoch,loss,accuracy,val_loss,val_accuracy
0,1.374008297920227,0.8660714030265808,1.8067456483840942,0.7708333134651184
1,1.0618067979812622,0.8928571343421936,1.781894564628601,0.7916666865348816
2,1.6629353761672974,0.8303571343421936,1.7708073854446411,0.7916666865348816
3,1.4410629272460938,0.875,1.7703202962875366,0.7916666865348816
4,1.3388807773590088,0.875,1.7779197692871094,0.7708333134651184
5,1.3354063034057617,0.8571428656578064,1.787481427192688,0.7708333134651184
6,1.470792531967163,0.8571428656578064,1.8039369583129883,0.7708333134651184
7,0.6997264623641968,0.9017857313156128,1.8078409433364868,0.7916666865348816
8,1.1723839044570923,0.9196428656578064,1.8250412940979004,0.8125
9,1.1500217914581299,0.9107142686843872,1.8479043245315552,0.8125
10,1.4473865032196045,0.8571428656578064,1.8559478521347046,0.7916666865348816
11,1.3054591417312622,0.8928571343421936,1.8642855882644653,0.7916666865348816
12,0.9443647265434265,0.875,1.8667734861373901,0.7916666865348816
13,0.7909281849861145,0.9017857313156128,1.8504714965820312,0.7916666865348816
14,0.9569441080093384,0.8660714030265808,1.8091074228286743,0.8125
15,1.209783911705017,0.8660714030265808,1.81252920627594,0.7916666865348816
16,1.3441942930221558,0.8571428656578064,1.7975109815597534,0.7916666865348816
17,1.1645190715789795,0.8839285969734192,1.7817143201828003,0.7916666865348816
18,0.9603165984153748,0.9017857313156128,1.7650192975997925,0.8333333134651184
19,1.0524488687515259,0.9017857313156128,1.7571264505386353,0.8333333134651184
