Epoch,loss,accuracy,val_loss,val_accuracy
0,1.7122410535812378,0.8214285969734192,2.2817957401275635,0.7708333134651184
1,1.7636290788650513,0.8571428656578064,1.8942149877548218,0.75
2,2.020928144454956,0.8303571343421936,1.6619795560836792,0.75
3,1.2626807689666748,0.8660714030265808,1.8936619758605957,0.7708333134651184
4,1.9339112043380737,0.7857142686843872,2.1238348484039307,0.75
5,1.7818939685821533,0.8392857313156128,2.07570743560791,0.7708333134651184
6,1.7483024597167969,0.8392857313156128,2.0604333877563477,0.7916666865348816
7,1.1692434549331665,0.875,1.8204593658447266,0.7708333134651184
8,1.7448068857192993,0.8392857313156128,1.8158308267593384,0.7708333134651184
9,1.511958122253418,0.8482142686843872,1.8126169443130493,0.7708333134651184
10,1.1835142374038696,0.875,1.8068246841430664,0.7708333134651184
11,1.3479804992675781,0.8482142686843872,1.8045445680618286,0.7708333134651184
12,1.2523307800292969,0.8482142686843872,1.7999790906906128,0.7708333134651184
13,1.4974051713943481,0.8660714030265808,1.8144301176071167,0.7708333134651184
14,1.512190580368042,0.8035714030265808,1.8794091939926147,0.7708333134651184
15,1.5817819833755493,0.8482142686843872,2.0903522968292236,0.75
16,1.3772231340408325,0.8303571343421936,2.0932695865631104,0.75
17,1.1900722980499268,0.8839285969734192,2.0936777591705322,0.75
18,1.3688557147979736,0.8392857313156128,2.0995805263519287,0.75
19,0.9251925349235535,0.9017857313156128,2.105410099029541,0.75
